Overall_1,2024 Season,,,,,,
Overall_10,,03/26/2015,vs,Simpson College,W,9-1,"Grinnell, IA"
Overall_10,*,04/02/2015,vs,Monmouth College,W,15-14,"Grinnell, IA"
Overall_10,*,04/02/2015,vs,Monmouth College,L,5-9,"Grinnell, IA"
Overall_10,*,04/04/2015,at,Monmouth College,L,1-2,"Monmouth, IL"
Overall_10,*,04/04/2015,at,Monmouth College,W,3-1,"Monmouth, IL"
Overall_10,,04/07/2015,at,Simpson College,L,4-5,"Indianola, IA"
Overall_10,,04/11/2015,at,Washington University in St. Louis,W,4-2,"St. Louis, MO"
Overall_10,,04/11/2015,at,Washington University in St. Louis,W,7-2,"St. Louis, MO"
Overall_10,,04/12/2015,at,Washington University in St. Louis,L,5-7,"St. Louis, MO"
Overall_10,,04/12/2015,at,Washington University in St. Louis,W,4-0,"St. Louis, MO"
Overall_10,,04/15/2015,at,Augustana College (IL),L,5-15,"Rock Island, IL"
Overall_10,*,04/17/2015,at,Cornell College,L,3-4,"Mount Vernon, IA"
Overall_10,*,04/17/2015,at,Cornell College,L,1-5,"Mount Vernon, IA"
Overall_10,*,04/18/2015,vs,Cornell College,W,11-1,"Grinnell, IA"
Overall_10,*,04/18/2015,vs,Cornell College,W,3-2,"Grinnell, IA"
Overall_10,*,04/26/2015,vs,Knox College,W,5-3,"Grinnell, IA"
Overall_10,*,04/26/2015,vs,Knox College,W,14-1,"Grinnell, IA"
Overall_10,*,04/27/2015,at,Knox College,W,11-10,"Galesburg, IL"
Overall_10,*,04/27/2015,at,Knox College,W,10-2,"Galesburg, IL"
Overall_10,,04/29/2015,at,Coe College,L,5-14,"Cedar Rapids, IA"
Overall_10,*,05/02/2015,vs,Illinois College,W,12-0,"Grinnell, IA"
Overall_10,*,05/02/2015,vs,Illinois College,L,5-8,"Grinnell, IA"
Overall_10,*,05/03/2015,vs,Illinois College,W,7-6,"Grinnell, IA"
Overall_10,*,05/03/2015,vs,Illinois College,W,6-0,"Grinnell, IA"
Overall_10,,05/08/2015,vs,St. Norbert College,L,3-11,"Grinnell, IA"
Overall_10,,05/08/2015,vs,Cornell College,L,4-8,"Grinnell, IA"
Overall_10,Overall:,18-19,,,,,
Overall_10,Conf:,11-5,,,,,
Overall_10,Home:,9-4,,,,,
Overall_10,Away:,7-7,,,,,
Overall_10,Neutral:,2-8,,,,,
Overall_11,2014 Season,,,,,,
Overall_11,,Date,,Opponent,,Score,Location
Overall_11,,03/08/2014,vs,Central College,W,3-1,"Jacksonville, IL"
Overall_11,,03/09/2014,vs,Central College,W,12-8,"Springfield, IL"
Overall_11,,03/09/2014,vs,Central College,L,6-13,"Springfield, IL"
Overall_11,,03/16/2014,vs,Vassar College,W,13-4,"Orlando, FL"
Overall_11,,03/17/2014,vs,Clarkson University,W,5-4,"Orlando, FL"
Overall_11,,03/17/2014,vs,Clarkson University,L,3-4,"Orlando, FL"
Overall_11,,03/20/2014,vs,Amherst College,L,3-8,"Orlando, FL"
Overall_11,,03/21/2014,vs,Ripon College,L,0-11,"Orlando, FL"
Overall_11,,03/21/2014,vs,Ripon College,L,1-3,"Orlando, FL"
Overall_11,,03/22/2014,vs,St. Olaf College,W,5-3,"Orlando, FL"
Overall_11,,03/22/2014,vs,St. Olaf College,W,7-1,"Orlando, FL"
Overall_11,,03/23/2014,vs,University of St. Thomas,L,1-11,"Orlando, FL"
Overall_11,,03/29/2014,vs,St. Norbert College,L,11-15,"St. Louis, MO"
Overall_11,,03/29/2014,at,Washington University in St. Louis,W,10-8,"St. Louis, MO"
Overall_11,,03/30/2014,vs,St. Norbert College,L,1-6,"St. Louis, MO"
Overall_11,,03/30/2014,at,Washington University in St. Louis,L,1-4,"St. Louis, MO"
Overall_11,,04/02/2014,vs,Simpson College,L,2-3,"Grinnell, IA"
Overall_11,*,04/10/2014,at,Monmouth College,L,2-6,"Monmouth, IL"
Overall_11,*,04/10/2014,at,Monmouth College,W,4-1,"Monmouth, IL"
Overall_11,*,04/12/2014,vs,Monmouth College,W,8-7,"Grinnell, IA"
Overall_11,*,04/12/2014,vs,Monmouth College,W,8-4,"Grinnell, IA"
Overall_11,,04/15/2014,vs,Coe College,L,3-7,"Grinnell, IA"
Overall_11,*,04/19/2014,at,Illinois College,L,1-7,"Jacksonville, IL"
Overall_11,*,04/19/2014,at,Illinois College,W,9-2,"Springfield, IL"
Overall_11,*,04/20/2014,at,Illinois College,L,14-19,"Jacksonville, IL"
Overall_11,*,04/20/2014,at,Illinois College,W,5-2,"Springfield, IL"
Overall_11,*,04/26/2014,vs,Knox College,W,6-5,"Grinnell, IA"
Overall_11,*,04/26/2014,vs,Knox College,W,3-2,"Grinnell, IA"
Overall_11,*,04/30/2014,at,Knox College,W,18-4,"Galesburg, IL"
Overall_11,*,04/30/2014,at,Knox College,W,9-5,"Galesburg, IL"
Overall_11,*,05/03/2014,at,Cornell College,W,5-3,"Mount Vernon, IA"
Overall_11,*,05/03/2014,at,Cornell College,W,10-1,"Mount Vernon, IA"
Overall_11,*,05/04/2014,vs,Cornell College,W,12-2,"Grinnell, IA"
Overall_11,*,05/04/2014,vs,Cornell College,L,2-9,"Grinnell, IA"
Overall_11,,05/09/2014,vs,St. Norbert College,L,7-14,"Fond du Lac, WI"
Overall_11,,05/09/2014,vs,Cornell College,W,7-3,"Ripon, WI"
Overall_11,,05/10/2014,at,Ripon College,W,4-2,"Ripon, WI"
Overall_11,,05/10/2014,vs,St. Norbert College,L,3-4,"Ripon, WI"
Overall_11,Overall:,21-17,,,,,
Overall_11,Conf:,12-4,,,,,
Overall_11,Home:,5-3,,,,,
Overall_11,Away:,9-4,,,,,
Overall_11,Neutral:,7-10,,,,,
Overall_12,2013 Season,,,,,,
Overall_12,,Date,,Opponent,,Score,Location
Overall_12,,03/17/2013,vs,Benedictine University,L,4-13,"Winter Haven, FL"
Overall_12,,03/18/2013,vs,Anderson University (IN),L,2-8,"Winter Haven, FL"
Overall_12,,03/18/2013,vs,Anderson University (IN),L,2-3,"Winter Haven,  FL"
Overall_12,,03/19/2013,vs,Hope College,L,2-9,"Auburndale, FL"
Overall_12,,03/19/2013,vs,Hope College,L,2-7,"Auburndale, FL"
Overall_12,,03/21/2013,vs,Concordia University (Wis.),W,9-3,"Auburndale, FL"
Overall_12,,03/22/2013,vs,University of Wisconsin-Whitewater,L,5-8,"Auburndale, FL"
Overall_12,,03/23/2013,vs,Amherst College,W,8-4,"Auburndale, FL"
Overall_12,,03/24/2013,vs,University of Chicago,W,4-3,"Winter Haven,  FL"
Overall_12,,03/24/2013,vs,University of Chicago,L,3-16,"Winter Haven, FL"
Overall_12,,03/29/2013,at,Washington University in St. Louis,W,3-2,"St. Louis, MO"
Overall_12,,03/29/2013,at,Washington University in St. Louis,L,2-4,"St. Louis, MO"
Overall_12,,03/30/2013,at,Washington University in St. Louis,W,16-3,"St. Louis, MO"
Overall_12,,03/30/2013,vs,St. Norbert College,L,2-8,"St. Louis, MO"
Overall_12,*,04/04/2013,at,Knox College,L,5-7,"Galesburg, IL"
Overall_12,*,04/04/2013,at,Knox College,W,14-8,"Galesburg, IL"
Overall_12,*,04/06/2013,vs,Knox College,L,3-7,"Grinnell, IA"
Overall_12,*,04/06/2013,vs,Knox College,L,1-3,"Grinnell, IA"
Overall_12,*,04/13/2013,vs,Illinois College,L,0-5,"Grinnell, IA"
Overall_12,*,04/13/2013,vs,Illinois College,W,8-2,"Grinnell, IA"
Overall_12,*,04/14/2013,vs,Illinois College,L,0-3,"Grinnell, IA"
Overall_12,*,04/14/2013,vs,Illinois College,W,10-4,"Grinnell, IA"
Overall_12,*,04/20/2013,vs,Cornell College,W,2-1,"Grinnell, IA"
Overall_12,*,04/20/2013,vs,Cornell College,L,3-5,"Grinnell, IA"
Overall_12,*,04/21/2013,at,Cornell College,W,15-0,"Mount Vernon, IA"
Overall_12,*,04/21/2013,at,Cornell College,W,14-1,"Mount Vernon, IA"
Overall_12,*,04/25/2013,vs,Monmouth College,L,4-5,"Grinnell, IA"
Overall_12,*,04/25/2013,vs,Monmouth College,L,4-13,"Grinnell, IA"
Overall_12,*,04/27/2013,at,Monmouth College,W,7-2,"Monmouth, IL"
Overall_12,*,04/27/2013,at,Monmouth College,W,8-5,"Monmouth, IL"
Overall_12,,04/28/2013,at,Coe College,L,7-8,"Cedar Rapids, IA"
Overall_12,,05/01/2013,at,Augustana College (IL),L,2-9,"Rock Island, IL"
Overall_12,,05/10/2013,at,Ripon College,L,3-9,"Ripon, WI"
Overall_12,,05/10/2013,vs,Knox College,L,7-12,"Ripon, WI"
Overall_12,Overall:,13-21,,,,,
Overall_12,Conf:,8-8,,,,,
Overall_12,Home:,3-7,,,,,
Overall_12,Away:,7-5,,,,,
Overall_12,Neutral:,3-9,,,,,
Overall_13,2012 Season,,,,,,
Overall_13,,Date,,Opponent,,Score,Location
Overall_13,,03/03/2012,vs,Millikin University,W,6-5,"St. Louis, MO"
Overall_13,,03/03/2012,vs,Webster University,L,1-4,"St. Lous, MO"
Overall_13,,03/04/2012,vs,Millikin University,L,5-8,"St. Louis, MO"
Overall_13,,03/04/2012,vs,Webster University,L,0-4,"St. Louis, MO"
Overall_13,,03/10/2012,at,Westminster College (MO),L,1-2,"Fulton, MO"
Overall_13,,03/10/2012,at,Westminster College (MO),W,4-2,"Fulton, MO"
Overall_13,,03/18/2012,vs,Benedictine University,L,6-7,"Auburndale, FL"
Overall_13,,03/19/2012,vs,Ramapo College,L,1-2,"Lake Myrtle, FL"
Overall_13,,03/19/2012,vs,Ramapo College,L,10-12,"Lake Myrtle, FL"
Overall_13,,03/20/2012,vs,University of Chicago,L,2-11,
Overall_13,,03/20/2012,vs,University of Chicago,L,0-5,"Winter Haven, FL"
Overall_13,,03/21/2012,vs,Hope College,W,12-5,"Auburndale, FL"
Overall_13,,03/23/2012,vs,Elmhurst College,W,8-1,"Winter Haven, FL"
Overall_13,,03/24/2012,vs,Amherst College,W,12-11,"Lake Myrtle, FL"
Overall_13,,03/25/2012,vs,Trinity College,L,1-5,
Overall_13,,03/25/2012,vs,Trinity College,L,1-10,"Winter Haven, FL"
Overall_13,,03/28/2012,at,Central College,L,3-8,"Pella, IA"
Overall_13,*,04/07/2012,at,Knox College,W,21-8,"Galesburg, IL"
Overall_13,,04/12/2012,at,Simpson College,W,11-9,"Indianola, IA"
Overall_13,,04/17/2012,vs,Central College,W,3-1,"Grinnell, IA"
Overall_13,*,04/21/2012,vs,Illinois College,W,8-4,"Grinnell, IA"
Overall_13,*,04/21/2012,vs,Illinois College,W,4-2,"Grinnell, IA"
Overall_13,*,04/22/2012,vs,Illinois College,L,3-4,"Grinnell, IA"
Overall_13,*,04/22/2012,vs,Illinois College,W,8-7,"Grinnell, IA"
Overall_13,,04/25/2012,at,Augustana College (IL),L,4-11,"Rock Island, IL"
Overall_13,*,04/28/2012,vs,Monmouth College,W,6-0,"Grinnell, IA"
Overall_13,*,04/28/2012,vs,Monmouth College,W,10-0,"Grinnell, IA"
Overall_13,,04/29/2012,vs,Washington University in St. Louis,L,7-11,"Cedar Rapids, IA"
Overall_13,,05/01/2012,vs,Simpson College,W,9-1,"Grinnell, IA"
Overall_13,*,05/05/2012,at,Monmouth College,L,3-4,"Monmouth, IL"
Overall_13,*,05/05/2012,at,Monmouth College,L,6-7,"Monmouth, IL"
Overall_13,*,05/06/2012,vs,Knox College (completion of suspended game),W,9-8,"Grinnell, IA"
Overall_13,*,05/06/2012,vs,Knox College,W,2-0,"Grinnell, IA"
Overall_13,*,05/06/2012,vs,Knox College,L,11-12,"Grinnell, IA"
Overall_13,,05/11/2012,vs,Beloit College,L,3-4,"Grinnell, IA"
Overall_13,,05/11/2012,vs,Knox College,W,12-0,"Grinnell, IA"
Overall_13,,05/12/2012,vs,Beloit College,L,6-7,"Grinnell, IA"
Overall_13,Overall:,17-20,,,,,
Overall_13,Conf:,8-4,,,,,
Overall_13,Home:,10-4,,,,,
Overall_13,Away:,3-5,,,,,
Overall_13,Neutral:,4-11,,,,,
Overall_14,2011 Season,,,,,,
Overall_14,,Date,,Opponent,,Score,Location
Overall_14,,03/05/2011,vs,Buena Vista,L,1-4,"Fulton, MO"
Overall_14,,03/06/2011,vs,Buena Vista,W,3-2,"Fulton, MO"
Overall_14,,03/06/2011,at,Westminster,L,8-9,"Fulton, MO"
Overall_14,,03/16/2011,vs,William Penn,L,0-3,"Grinnell, IA"
Overall_14,,03/20/2011,vs,Amherst,W,14-12,"Winter Haven, FL"
Overall_14,,03/21/2011,vs,Fontbonne,L,6-10,"Winter Haven, FL"
Overall_14,,03/21/2011,vs,Fontbonne,L,4-14,"Winter Haven, FL"
Overall_14,,03/22/2011,vs,UW-Stevens Point,L,2-3,"Auburndale, FL"
Overall_14,,03/23/2011,vs,Hope,L,0-8,"Auburndale, FL"
Overall_14,,03/25/2011,vs,Benedictine,W,8-3,"Lake Myrtle, FL"
Overall_14,,03/25/2011,vs,Benedictine,L,5-8,"Lake Myrtle, FL"
Overall_14,,03/26/2011,vs,Dartmouth College,L,3-5,"Winter Haven, FL"
Overall_14,,03/26/2011,vs,St. Thomas,L,3-14,"Winter Haven, FL"
Overall_14,,03/27/2011,vs,Trinity,W,14-13,"Lake Myrtle, FL"
Overall_14,,03/27/2011,vs,Chicago,L,4-11,"Lake Myrtle, FL"
Overall_14,*,04/02/2011,at,Knox,W,17-3,"Galesburg, IL"
Overall_14,*,04/02/2011,at,Knox,W,21-3,"Galesburg, IL"
Overall_14,*,04/09/2011,vs,Knox,W,4-1,"Grinnell, IA"
Overall_14,*,04/09/2011,vs,Knox,W,9-1,"Grinnell, IA"
Overall_14,,04/11/2011,at,Central,W,15-13,"Pella, IA"
Overall_14,*,04/17/2011,vs,Illinois College,W,4-3,"Grinnell, IA"
Overall_14,*,04/17/2011,vs,Illinois College,W,16-11,"Grinnell, IA"
Overall_14,,04/27/2011,at,Augustana,L,6-7,"Rock Island, IL"
Overall_14,*,04/30/2011,at,Monmouth,W,8-5,"Monmouth, IL"
Overall_14,*,04/30/2011,at,Monmouth,W,12-10,"Monmouth, IL"
Overall_14,,05/01/2011,at,Coe,L,0-10,"Cedar Rapids, IA"
Overall_14,,05/01/2011,at,Coe,L,2-6,"Cedar Rapids, IA"
Overall_14,,05/03/2011,vs,Simpson,L,2-14,"Grinnell, IA"
Overall_14,,05/03/2011,vs,Simpson,W,13-11,"Grinnell, IA"
Overall_14,*,05/07/2011,vs,Monmouth,W,18-1,"Grinnell, IA"
Overall_14,*,05/07/2011,vs,Monmouth,L,8-9,"Grinnell, IA"
Overall_14,*,05/08/2011,at,Illinois College,W,12-0,"Jacksonville, IL"
Overall_14,*,05/08/2011,at,Illinois College,W,8-5,"Jacksonville, IL"
Overall_14,,05/13/2011,vs,Monmouth,W,5-1,"Beloit, WI"
Overall_14,,05/13/2011,vs,Ripon,L,5-9,"Beloit, WI"
Overall_14,,05/14/2011,at,Beloit,L,6-13,"Beloit, WI"
Overall_14,Overall:,18-18,,,,,
Overall_14,Conf:,11-1,,,,,
Overall_14,Home:,6-3,,,,,
Overall_14,Away:,7-5,,,,,
Overall_14,Neutral:,5-10,,,,,
Overall_15,2010 Season,,,,,,
Overall_15,,Date,,Opponent,,Score,Location
Overall_15,,03/06/2010,vs,Central,L,4-14,"Fulton, MO"
Overall_15,,03/06/2010,at,Westminster,W,15-11,"Fulton, MO"
Overall_15,,03/07/2010,vs,Central,L,6-18,Fulon
Overall_15,,03/07/2010,at,Westminster,L,6-7,"Fulton, MO"
Overall_15,,03/21/2010,vs,Amherst,W,9-5,"Auburndale, FL"
Overall_15,,03/22/2010,vs,Calvin,W,2-1,"Vero Beach, FL"
Overall_15,,03/22/2010,vs,Calvin,L,3-6,"Vero Beach, FL"
Overall_15,,03/23/2010,vs,Calvin,L,1-7,"Vero Beach, FL"
Overall_15,,03/24/2010,vs,Lawrence,W,5-4,"Vero Beach, FL"
Overall_15,,03/24/2010,vs,Lawrence,L,2-8,"Vero Beach, FL"
Overall_15,,03/26/2010,vs,Western Connecticut State,W,12-11,"Vero Beach, FL"
Overall_15,,03/27/2010,vs,Western Connecticut State,W,9-7,"Vero Beach, FL"
Overall_15,,03/28/2010,vs,St. Thomas,L,1-6,"Vero Beach, FL"
Overall_15,,03/28/2010,vs,St. Thomas,L,1-6,"Vero Beach, FL"
Overall_15,,03/29/2010,vs,St. Olaf,L,9-13,"Winter Haven, FL"
Overall_15,,03/31/2010,at,Cornell,W,19-12,"Mount Vernon, IA"
Overall_15,*,04/03/2010,vs,Knox,W,5-4,"Grinnell, IA"
Overall_15,*,04/03/2010,vs,Knox,W,11-1,"Grinnell, IA"
Overall_15,,04/08/2010,at,William Penn,L,9-18,"Oskaloosa, IA"
Overall_15,*,04/10/2010,at,Knox,W,17-3,"Galesburg, IL"
Overall_15,*,04/10/2010,at,Knox,W,9-3,"Galesburg, IL"
Overall_15,,04/11/2010,at,Wartburg,W,4-1,"Waverly, IA"
Overall_15,,04/11/2010,at,Wartburg,W,11-4,"Waverly, IA"
Overall_15,*,04/17/2010,at,Illinois College,W,12-1,"Jacksonville, IL"
Overall_15,*,04/17/2010,at,Illinois College,W,10-3,"Jacksonville, IL"
Overall_15,,04/18/2010,vs,Coe,L,3-8,"Grinnell, IA"
Overall_15,*,04/24/2010,vs,Illinois College,W,10-3,"Grinnell, IA"
Overall_15,*,04/24/2010,vs,Illinois College,W,4-0,"Grinnell, IA"
Overall_15,,04/29/2010,at,Simpson,L,13-14,"Indianola, IA"
Overall_15,*,05/01/2010,vs,Monmouth,W,10-6,"Grinnell, IA"
Overall_15,*,05/01/2010,vs,Monmouth,W,12-2,"Grinnell, IA"
Overall_15,,05/04/2010,vs,Simpson,L,4-5,"Grinnell, IA"
Overall_15,*,05/08/2010,at,Monmouth,W,6-0,"Monmouth, IL"
Overall_15,*,05/08/2010,at,Monmouth,W,5-1,"Monmouth, IL"
Overall_15,,05/09/2010,vs,Central,L,7-18,"Grinnell, IA"
Overall_15,,05/14/2010,vs,Illinois College,W,11-6,"Grinnell, IA"
Overall_15,,05/14/2010,vs,Ripon,L,4-11,"Grinnell, IA"
Overall_15,,05/15/2010,vs,Ripon,L,5-13,"Grinnell, IA"
Overall_15,,05/15/2010,vs,St. Norbert,W,5-2,"Grinnell, IA"
Overall_15,Overall:,23-16,,,,,
Overall_15,Conf:,12-0,,,,,
Overall_15,Home:,8-5,,,,,
Overall_15,Away:,10-3,,,,,
Overall_15,Neutral:,5-8,,,,,
Overall_16,2009 Season,,,,,,
Overall_16,,Date,,Opponent,,Score,Location
Overall_16,,03/02/2009,vs,Carleton,L,0-2,"Minneapolis, MN"
Overall_16,,03/02/2009,vs,Carleton,W,10-9,"Minneapolis, MN"
Overall_16,,03/07/2009,at,Westminster,W,12-3,"Fulton, MO"
Overall_16,,03/07/2009,at,Westminster,L,2-3,"Fulton, MO"
Overall_16,,03/15/2009,vs,Crown,W,13-4,"Fort Pierce, FL"
Overall_16,,03/15/2009,vs,Earlham,W,15-4,"Fort Pierce, FL"
Overall_16,,03/16/2009,vs,Utica College,W,11-9,"Fort Pierce, FL"
Overall_16,,03/17/2009,vs,College of Mount Saint Vincent,W,5-0,"Fort Pierce, FL"
Overall_16,,03/18/2009,vs,Carleton,L,6-7,"Fort Pierce, FL"
Overall_16,,03/19/2009,vs,Crown,W,20-4,"Fort Pierce, FL"
Overall_16,,03/22/2009,vs,Lawrence,L,0-1,"Fort Pierce, FL"
Overall_16,,03/22/2009,vs,Lawrence,W,7-0,"Fort Pierce, FL"
Overall_16,,03/23/2009,vs,Lawrence,W,9-0,"Fort Pierce, FL"
Overall_16,,03/23/2009,vs,Lawrence,L,4-7,"Fort Pierce, FL"
Overall_16,,03/25/2009,at,Central,L,2-6,"Pella, IA"
Overall_16,,04/01/2009,at,Cornell,W,5-4,"Mount Vernon, IA"
Overall_16,*,04/04/2009,at,Knox,W,4-2,"Galesburg, IL"
Overall_16,*,04/04/2009,at,Knox,L,4-5,"Galesburg, IL"
Overall_16,,04/08/2009,vs,Central,W,9-8,"Grinnell, IA"
Overall_16,*,04/11/2009,vs,Knox,W,12-1,"Grinnell, IA"
Overall_16,*,04/11/2009,vs,Knox,L,4-5,"Grinnell, IA"
Overall_16,,04/14/2009,at,Simpson,W,17-10,"Indianola, IA"
Overall_16,*,04/18/2009,vs,Illinois College,W,9-2,"Grinnell, IA"
Overall_16,,04/19/2009,vs,Cornell,W,15-3,"Grinnell, IA"
Overall_16,,04/23/2009,at,Coe,L,7-8,"Cedar Rapids, IA"
Overall_16,*,04/25/2009,at,Illinois College,W,10-9,"Jacksonville, IL"
Overall_16,*,04/25/2009,at,Illinois College,W,15-4,"Jacksonville, IL"
Overall_16,*,04/26/2009,vs,Illinois College,W,18-9,"Jacksonville, IL"
Overall_16,,04/28/2009,vs,Simpson,W,6-5,"Grinnell, IA"
Overall_16,*,05/02/2009,at,Monmouth,L,0-10,"Monmouth, IL"
Overall_16,*,05/02/2009,at,Monmouth,W,5-3,"Monmouth, IL"
Overall_16,*,05/03/2009,vs,Monmouth,W,8-7,"Grinnell, IA"
Overall_16,*,05/03/2009,vs,Monmouth,L,7-10,"Grinnell, IA"
Overall_16,,05/04/2009,vs,Monmouth,L,4-15,"Grinnell, IA"
Overall_16,,05/08/2009,vs,Monmouth,L,2-12,"De Pere, WI"
Overall_16,,05/08/2009,at,St. Norbert,L,8-9,"De Pere, WI"
Overall_16,Overall:,22-14,,,,,
Overall_16,Conf:,8-4,,,,,
Overall_16,Home:,7-3,,,,,
Overall_16,Away:,7-6,,,,,
Overall_16,Neutral:,8-5,,,,,
Overall_17,2008 Season,,,,,,
Overall_17,,Date,,Opponent,,Score,Location
Overall_17,,03/04/2008,vs,St. Olaf College,L,1-3,"Minneapolis, Minn."
Overall_17,,03/05/2008,vs,St. Olaf College,L,2-4,"Minneapolis, Minn."
Overall_17,,03/09/2008,at,Westminster (Mo.),W,9-7,"Fulton, Mo."
Overall_17,,03/09/2008,at,Westminster (Mo.),W,6-4,"Fulton, Mo."
Overall_17,,03/16/2008,vs,Western Conn. State,L,6-7,"Ft. Pierce, FL"
Overall_17,,03/16/2008,vs,Western Conn. State,W,13-9,"Ft. Pierce, FL"
Overall_17,,03/17/2008,vs,Wisconsin-Superior,L,3-4,"Ft. Pierce, FL"
Overall_17,,03/17/2008,vs,Wisconsin-Superior,W,4-2,Ft. Pierce
Overall_17,,03/19/2008,vs,SUNY New Paltz,L,2-6,Indian River CC
Overall_17,,03/19/2008,vs,SUNY New Paltz,L,5-14,Indian River CC
Overall_17,,03/21/2008,vs,Bethany Lutheran,W,6-5,"Ft. Pierce, FL"
Overall_17,,03/22/2008,vs,Crown College,W,13-0,"Ft. Pierce, FL"
Overall_17,,03/23/2008,vs,Carleton College,W,12-0,"Ft. Pierce, FL"
Overall_17,,03/24/2008,vs,Crown College,W,6-0,"Ft. Pierce, FL"
Overall_17,,03/26/2008,vs,CENTRAL COLLEGE,W,11-5,"Grinnell, Iowa"
Overall_17,*,03/29/2008,at,Monmouth College,L,6-9,"Monmouth, Ill."
Overall_17,*,03/29/2008,at,Monmouth College,W,7-3,"Monmouth, Ill."
Overall_17,*,04/05/2008,vs,KNOX COLLEGE,W,3-2,"Grinnell, IA"
Overall_17,*,04/05/2008,vs,KNOX COLLEGE,L,2-3,"Grinnell, IA"
Overall_17,,04/06/2008,vs,COE COLLEGE,W,7-3,"Grinnell, Iowa"
Overall_17,,04/14/2008,at,Central College,L,1-11,"Pella, Iowa"
Overall_17,,04/15/2008,vs,SIMPSON COLLEGE,L,5-7,"Grinnell, IA"
Overall_17,*,04/20/2008,at,Illinois College,L,9-10,"Jacksonville, IL"
Overall_17,*,04/20/2008,at,Illinois College,L,6-7,"Jacksonville,IL"
Overall_17,,04/21/2008,at,Cornell College,L,3-12,"Mount Vernon, Iowa"
Overall_17,*,04/26/2008,vs,ILLINOIS COLLEGE,W,12-7,"Grinnell, IA"
Overall_17,*,04/26/2008,vs,ILLINOIS COLLEGE,W,6-3,"Grinnell, IA"
Overall_17,*,04/27/2008,at,Knox College,W,10-4,"Galesburg, IL"
Overall_17,*,04/27/2008,at,Knox College,L,2-12,"Galesburg, IL"
Overall_17,,04/29/2008,at,Simpson College,L,8-11,"Indianola, IA"
Overall_17,*,05/03/2008,vs,Monmouth College,W,13-2,"Grinnell, IA"
Overall_17,*,05/03/2008,vs,Monmouth College,L,4-16,"Grinnell, IA"
Overall_17,,05/04/2008,vs,Monmouth College,L,7-11,"Monmouth, IL"
Overall_17,Overall:,16-17,,,,,
Overall_17,Conf:,6-6,,,,,
Overall_17,Home:,6-4,,,,,
Overall_17,Away:,4-7,,,,,
Overall_17,Neutral:,6-6,,,,,
Overall_18,2007 Season,,,,,,
Overall_18,,Date,,Opponent,,Score,Location
Overall_18,,03/04/2007,vs,UW-Platteville,W,11-5,"Fulton, Mo."
Overall_18,,03/04/2007,at,Westminster (Mo.),W,16-4,"Fulton, Mo."
Overall_18,,03/10/2007,vs,Edgewood College,L,3-5,"MINNEAPOLIS, Minn."
Overall_18,,03/10/2007,vs,Edgewood College,L,2-3,"MINNEAPOLIS, Minn."
Overall_18,,03/19/2007,vs,Carleton College,W,10-1,"Ft. Pierce, FL"
Overall_18,,03/20/2007,vs,Western Connecticut,W,6-2,"Ft. Pierce, FL"
Overall_18,,03/20/2007,vs,Western Connecticut,L,4-5,"Ft. Pierce, FL"
Overall_18,,03/21/2007,vs,Western Connecticut,W,12-7,"Ft. Pierce, FL"
Overall_18,,03/22/2007,vs,SUNY New Paltz,W,5-2,"Ft. Pierce, FL"
Overall_18,,03/22/2007,vs,SUNY New Paltz,L,0-8,"Ft. Pierce, FL"
Overall_18,,03/23/2007,vs,U of Wis.-Superior,L,1-2,"Ft. Pierce, FL"
Overall_18,,03/23/2007,vs,U of Wis.-Superior,W,8-5,"Ft. Pierce, FL"
Overall_18,,03/24/2007,vs,Earlham College,W,8-3,"Ft. Pierce, FL"
Overall_18,,03/26/2007,vs,St. Thomas,L,2-23,"Miami Gardens, FL"
Overall_18,,03/29/2007,vs,WILLIAM PENN UNIV.,W,5-4,"Grinnell, Iowa"
Overall_18,*,04/09/2007,vs,MONMOUTH COLLEGE,L,9-12,"Grinnell, Iowa"
Overall_18,*,04/09/2007,vs,MONMOUTH COLLEGE,L,0-12,"Grinnell, Iowa"
Overall_18,,04/10/2007,at,Cornell College,L,2-12,"Mount Vernon, Iowa"
Overall_18,*,04/15/2007,at,Knox College,L,6-7,"Galesburg, IL"
Overall_18,*,04/15/2007,at,Knox College,W,13-6,"Galesburg, IL"
Overall_18,,04/17/2007,vs,CENTRAL COLLEGE,L,1-5,"Grinnell, Iowa"
Overall_18,*,04/21/2007,vs,ILLINOIS COLLEGE,L,2-8,"Grinnell, Iowa"
Overall_18,*,04/21/2007,vs,ILLINOIS COLLEGE,L,2-7,"Grinnell, Iowa"
Overall_18,*,04/28/2007,vs,ILLINOIS COLLEGE,L,4-7,"Jacksonville, IL"
Overall_18,*,04/28/2007,vs,ILLINOIS COLLEGE,W,6-3,"Jacksonville, IL"
Overall_18,,05/01/2007,at,Simpson College,W,9-2,"Indianola, IA"
Overall_18,,05/01/2007,at,Simpson College,L,9-10,"Indianola, IA"
Overall_18,,05/03/2007,vs,CORNELL COLLEGE,L,1-7,"Grinnell, Iowa"
Overall_18,*,05/05/2007,at,Monmouth College,L,8-9,"Monmouth, Illinois"
Overall_18,*,05/05/2007,at,Monmouth College,L,3-13,"Monmouth, Illinois"
Overall_18,*,05/08/2007,vs,KNOX COLLEGE,L,3-8,"Grinnell, Iowa"
Overall_18,*,05/08/2007,vs,KNOX COLLEGE,W,10-4,"Grinnell, Iowa"
Overall_18,Overall:,13-19,,,,,
